day_id,city_id,temperature_celsius,condition_text,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index,sunrise,sunset
D2492,C096,34.2,,15.8,202,1007.0,0.0,34,6,35.1,10.0,1.0,22.4,3,05:39 AM,05:48 PM
D2493,C096,31.9,,22.7,323,1007.0,0.0,31,16,31.3,10.0,1.0,40.1,3,05:39 AM,05:47 PM
D2494,C096,35.6,Clear and Sunny,20.5,175,1006.0,0.0,29,18,36.0,10.0,1.0,28.1,3,05:39 AM,05:47 PM
D2495,C097,18.0,,16.9,200,1009.0,0.0,64,0,18.0,10.0,5.0,11.9,1,05:37 AM,07:59 PM
D2496,C097,14.0,Light Precipitation,3.6,10,1007.0,0.4,94,75,14.7,10.0,1.0,1.8,1,05:39 AM,07:57 PM
D2497,C097,11.0,,6.8,290,1005.0,0.0,100,0,10.1,10.0,1.0,15.5,1,05:39 AM,07:57 PM
D2498,C097,12.0,,3.6,330,1005.0,0.0,100,75,11.7,10.0,1.0,10.4,1,05:42 AM,07:54 PM
D2499,C097,11.0,,3.6,10,1008.0,0.1,100,60,11.4,0.2,1.0,6.1,1,05:44 AM,07:51 PM
D2500,C097,11.0,,9.0,250,1015.0,0.0,100,0,9.8,10.0,1.0,18.4,1,05:46 AM,07:48 PM
D2501,C097,14.0,,9.0,220,1018.0,0.0,88,75,13.6,10.0,1.0,16.2,1,05:48 AM,07:45 PM
D2502,C097,17.0,Clear and Sunny,13.0,230,1017.0,0.0,83,0,17.0,10.0,1.0,25.2,1,05:51 AM,07:42 PM
D2503,C097,15.0,Cloudy and Overcast,13.0,60,1021.0,0.0,77,100,15.0,10.0,1.0,13.7,1,05:53 AM,07:39 PM
D2504,C097,10.0,Clear and Sunny,3.6,10,1029.0,0.0,100,0,8.9,10.0,1.0,18.0,1,05:55 AM,07:36 PM
D2505,C097,15.0,,11.2,220,1023.0,0.0,94,0,14.6,10.0,1.0,20.5,1,05:57 AM,07:33 PM
D2506,C097,15.0,Partly Cloudy,3.6,205,1020.0,0.0,100,25,15.3,8.0,1.0,11.2,1,06:00 AM,07:30 PM
D2507,C097,16.0,,9.0,150,1016.0,0.0,100,100,16.0,7.0,1.0,22.7,2,06:02 AM,07:27 PM
D2508,C097,14.0,,3.6,10,1014.0,0.0,100,0,13.8,0.2,1.0,15.1,1,06:04 AM,07:25 PM
D2509,C097,15.0,Cloudy and Overcast,11.2,150,1010.0,0.0,100,100,14.2,10.0,1.0,27.7,1,06:06 AM,07:22 PM
D2510,C097,17.0,,6.8,240,1010.0,0.0,100,75,17.0,10.0,1.0,17.3,1,06:08 AM,07:19 PM
D2511,C097,14.0,,13.0,290,1021.0,0.0,63,25,14.7,10.0,4.0,2.9,1,06:13 AM,07:13 PM
D2512,C097,8.0,,6.8,170,1022.0,0.0,93,0,6.9,10.0,1.0,13.3,1,06:13 AM,07:13 PM
D2513,C097,15.0,,6.8,170,1022.0,0.0,94,75,14.1,10.0,1.0,25.2,1,06:15 AM,07:10 PM
D2514,C097,14.0,,9.0,160,1015.0,0.0,94,25,13.0,10.0,1.0,24.1,1,06:17 AM,07:07 PM
D2515,C097,5.0,,3.6,10,1024.0,0.0,100,0,3.5,10.0,1.0,14.2,1,06:20 AM,07:04 PM
D2516,C097,16.0,Cloudy and Overcast,19.1,120,1006.0,0.0,88,100,16.0,10.0,1.0,36.7,1,06:22 AM,07:01 PM
D2517,C097,12.0,,13.0,160,993.0,0.98,88,50,9.0,10.0,1.0,50.3,1,06:24 AM,06:58 PM
D2518,C097,17.0,,13.0,190,1003.0,0.0,83,0,17.0,10.0,1.0,25.9,1,06:27 AM,06:54 PM
D2519,C097,16.0,,13.0,130,1004.0,0.0,88,0,16.0,10.0,1.0,27.5,2,06:29 AM,06:51 PM
D2520,C097,16.0,Moderate to Heavy Rain,11.2,210,1000.0,0.01,94,75,16.0,10.0,1.0,14.1,1,06:31 AM,06:48 PM
D2521,C098,32.0,,19.1,200,1007.0,0.0,30,50,30.0,10.0,8.0,29.2,1,06:06 AM,07:05 PM
D2522,C098,20.0,,29.9,220,1010.0,0.0,88,0,20.0,10.0,1.0,5.8,2,06:07 AM,07:03 PM
D2523,C098,23.0,,16.9,220,1014.0,0.0,61,0,24.5,10.0,1.0,10.1,1,06:07 AM,07:03 PM
D2524,C098,23.0,,6.8,270,1015.0,0.0,38,0,24.4,10.0,1.0,5.8,2,06:08 AM,07:02 PM
D2525,C098,22.0,,20.2,210,1013.0,0.0,53,0,23.6,10.0,1.0,4.3,1,06:08 AM,07:01 PM
D2526,C098,21.0,,29.9,210,1011.0,0.0,78,0,21.0,10.0,1.0,2.5,1,06:09 AM,07:00 PM
D2527,C098,19.0,,16.9,200,1010.0,0.0,68,0,19.0,10.0,1.0,4.3,2,06:10 AM,06:58 PM
D2528,C098,22.0,,11.2,220,1010.0,0.0,57,0,24.1,10.0,1.0,9.0,2,06:10 AM,06:57 PM
D2529,C098,22.0,,3.6,10,1013.0,0.0,41,0,22.9,10.0,1.0,12.2,2,06:11 AM,06:55 PM
D2530,C098,23.0,,20.2,220,1014.0,0.0,27,0,22.6,10.0,1.0,7.6,2,06:12 AM,06:54 PM
D2531,C098,21.0,,19.1,200,1011.0,0.0,43,0,21.0,10.0,1.0,14.4,2,06:12 AM,06:53 PM
D2532,C098,22.0,Clear and Sunny,6.1,100,1012.0,0.0,29,0,22.3,10.0,1.0,11.2,2,06:13 AM,06:51 PM
D2533,C098,22.0,,25.9,200,1011.0,0.0,65,0,24.2,10.0,1.0,36.7,2,06:14 AM,06:50 PM
D2534,C098,22.0,,24.1,190,1009.0,0.0,69,0,24.5,10.0,1.0,14.4,1,06:14 AM,06:49 PM
D2535,C098,20.0,,15.1,220,1009.0,0.0,43,0,20.0,10.0,1.0,11.9,1,06:15 AM,06:47 PM
D2536,C098,23.0,,11.2,120,1011.0,0.0,38,0,24.3,10.0,1.0,5.8,3,06:16 AM,06:46 PM
D2537,C098,32.0,,19.1,220,1011.0,0.0,17,0,30.0,10.0,7.0,22.3,2,06:17 AM,06:43 PM
D2538,C098,20.0,,19.1,220,1013.0,0.0,53,0,20.0,10.0,1.0,11.9,2,06:17 AM,06:43 PM
D2539,C098,20.0,,3.6,10,1013.0,0.0,43,0,20.0,10.0,1.0,6.8,2,06:18 AM,06:42 PM
D2540,C098,20.0,,19.1,220,1012.0,0.0,40,0,20.0,10.0,1.0,12.6,2,06:18 AM,06:40 PM
D2541,C098,21.0,,22.0,200,1011.0,0.0,69,0,21.0,10.0,1.0,9.1,2,06:19 AM,06:39 PM
D2542,C098,22.0,,19.1,240,1011.0,0.0,50,0,24.0,10.0,1.0,11.8,2,06:20 AM,06:38 PM
D2543,C098,22.0,,28.1,200,1013.0,0.0,65,0,23.9,10.0,1.0,8.3,2,06:20 AM,06:36 PM
D2544,C098,20.0,,19.1,200,1014.0,0.0,73,0,20.0,10.0,1.0,12.2,2,06:21 AM,06:35 PM
D2545,C098,19.0,,6.1,100,1015.0,0.0,56,0,19.0,10.0,1.0,3.8,2,06:22 AM,06:33 PM
D2546,C098,20.0,,4.0,200,1015.0,0.0,40,0,20.0,10.0,1.0,10.6,2,06:22 AM,06:32 PM
D2547,C099,32.0,,11.2,110,1007.0,0.0,17,0,29.8,10.0,8.0,2.9,1,05:51 AM,07:00 PM
D2548,C099,20.0,,3.6,28,1011.0,0.0,56,0,20.0,9.0,6.0,8.3,1,05:52 AM,06:59 PM
D2549,C099,24.0,,11.2,50,1013.0,0.0,44,50,24.5,10.0,1.0,10.8,1,05:52 AM,06:59 PM
D2550,C099,19.0,,3.6,10,1017.0,0.0,64,0,19.0,7.0,1.0,5.4,1,05:53 AM,06:57 PM
D2551,C099,17.0,,6.8,110,1016.0,0.0,68,0,17.0,7.0,1.0,4.0,1,05:54 AM,06:56 PM
D2552,C099,17.0,,3.6,35,1014.0,0.0,63,0,17.0,8.0,1.0,4.0,1,05:55 AM,06:54 PM
D2553,C099,19.0,,3.6,10,1013.0,0.0,56,25,19.0,10.0,1.0,10.1,1,05:56 AM,06:53 PM
D2554,C099,19.0,,6.8,60,1016.0,0.0,46,0,19.0,10.0,1.0,5.4,1,05:56 AM,06:51 PM
D2555,C099,17.0,Clear and Sunny,4.0,10,1016.0,0.0,63,0,17.0,10.0,1.0,4.7,1,05:57 AM,06:50 PM
D2556,C099,16.0,,6.8,90,1015.0,0.0,59,0,16.0,10.0,1.0,8.3,1,05:58 AM,06:48 PM
D2557,C099,17.0,Clear and Sunny,3.6,41,1014.0,0.0,48,0,17.0,10.0,1.0,9.0,1,05:59 AM,06:46 PM
D2558,C099,20.0,,3.6,10,1014.0,0.0,40,0,20.0,10.0,1.0,10.4,1,06:00 AM,06:45 PM
D2559,C099,21.0,,3.6,29,1008.0,0.0,43,0,21.0,10.0,1.0,10.4,1,06:01 AM,06:43 PM
D2560,C099,22.0,,3.6,35,1008.0,0.0,41,0,22.1,10.0,1.0,11.2,1,06:02 AM,06:42 PM
D2561,C099,23.0,,11.2,260,1015.0,0.0,41,25,24.4,5.0,1.0,2.2,1,06:02 AM,06:40 PM
D2562,C099,20.0,,3.6,32,1015.0,0.0,68,75,20.0,6.0,1.0,6.8,2,06:03 AM,06:39 PM
D2563,C099,29.0,,19.1,290,1013.0,0.0,31,75,27.5,5.0,1.0,18.7,2,06:05 AM,06:35 PM
D2564,C099,20.0,,6.8,120,1015.0,0.0,64,50,20.0,6.0,1.0,6.8,2,06:05 AM,06:35 PM
D2565,C099,18.0,,11.2,110,1015.0,0.0,68,0,18.0,8.0,1.0,8.3,2,06:06 AM,06:34 PM
D2566,C099,18.0,Clear and Sunny,6.8,110,1014.0,0.0,64,0,18.0,7.0,1.0,2.9,2,06:07 AM,06:32 PM
D2567,C099,18.0,,3.6,10,1014.0,0.0,60,0,18.0,10.0,1.0,4.0,1,06:08 AM,06:31 PM
D2568,C099,17.0,,3.6,10,1014.0,0.0,63,0,17.0,10.0,1.0,6.0,2,06:08 AM,06:29 PM
D2569,C099,19.0,,3.6,88,1019.0,0.0,52,75,19.0,10.0,1.0,6.0,1,06:09 AM,06:27 PM
D2570,C099,16.0,,3.6,10,1020.0,0.0,51,25,16.0,10.0,1.0,9.1,1,06:10 AM,06:26 PM
D2571,C099,14.0,,3.6,290,1020.0,0.0,63,0,14.7,7.0,1.0,3.0,1,06:11 AM,06:24 PM
D2572,C099,12.0,,3.6,17,1021.0,0.0,67,0,12.5,10.0,1.0,6.8,1,06:12 AM,06:23 PM
D2573,C100,23.0,,24.1,60,1024.0,0.0,53,25,24.3,10.0,6.0,16.6,1,06:39 AM,06:37 PM
D2574,C100,18.0,,15.1,60,1022.0,0.0,68,25,18.0,10.0,1.0,16.2,1,06:38 AM,06:37 PM
D2575,C100,18.9,,14.8,80,1016.0,0.0,61,8,18.9,10.0,1.0,21.6,1,06:38 AM,06:37 PM
D2576,C100,18.5,,16.6,78,1016.0,0.0,73,7,18.5,10.0,1.0,24.1,1,06:38 AM,06:37 PM
D2577,C100,19.5,,19.1,85,1015.0,0.0,65,5,19.5,10.0,1.0,27.0,1,06:37 AM,06:37 PM
D2578,C100,19.2,,18.0,85,1015.0,0.0,62,6,19.2,10.0,1.0,25.9,1,06:37 AM,06:36 PM
D2579,C100,18.2,,16.9,80,1014.0,0.0,70,8,18.2,10.0,1.0,24.5,1,06:36 AM,06:36 PM
D2580,C100,19.1,,13.3,79,1014.0,0.0,61,7,19.1,10.0,1.0,20.2,1,06:36 AM,06:36 PM
D2581,C100,20.2,,16.2,80,1013.0,0.0,55,6,20.2,10.0,1.0,24.5,1,06:35 AM,06:36 PM
D2582,C100,20.8,,14.0,86,1013.0,0.0,61,13,20.8,10.0,1.0,20.5,1,06:35 AM,06:36 PM
D2583,C100,20.4,,11.9,59,1013.0,0.0,66,25,20.4,10.0,1.0,18.0,1,06:34 AM,06:36 PM
D2584,C100,18.8,,14.4,68,1014.0,0.0,68,25,18.8,10.0,1.0,20.5,1,06:34 AM,06:35 PM
D2585,C100,18.5,,17.6,82,1014.0,0.0,64,10,18.5,10.0,1.0,24.5,1,06:33 AM,06:35 PM
D2586,C100,19.2,,15.5,81,1014.0,0.0,66,6,19.2,10.0,1.0,21.6,1,06:33 AM,06:35 PM
D2587,C100,19.7,,19.4,77,1012.0,0.0,74,8,19.7,10.0,1.0,25.6,1,06:32 AM,06:35 PM
D2588,C100,20.3,,16.6,87,1014.0,0.0,74,5,20.3,10.0,1.0,22.3,1,06:32 AM,06:35 PM
D2589,C100,28.0,,25.9,60,1017.0,0.0,35,50,26.7,10.0,7.0,18.4,1,06:31 AM,06:34 PM
D2590,C100,20.0,,15.8,83,1014.0,0.0,53,10,20.0,10.0,1.0,23.4,1,06:31 AM,06:34 PM
D2591,C100,20.0,,19.4,82,1014.0,0.0,59,9,20.0,10.0,1.0,27.4,1,06:30 AM,06:34 PM
D2592,C100,20.3,,20.9,86,1013.0,0.0,62,4,20.3,10.0,1.0,28.8,1,06:30 AM,06:34 PM
D2593,C100,20.2,,24.1,84,1012.0,0.0,69,3,20.2,10.0,1.0,32.5,1,06:29 AM,06:34 PM
D2594,C100,20.7,,22.0,84,1012.0,0.0,60,3,20.7,10.0,1.0,30.2,1,06:29 AM,06:34 PM
D2595,C100,20.2,,15.8,84,1014.0,0.0,60,7,20.3,10.0,1.0,22.7,1,06:28 AM,06:33 PM
D2596,C100,21.0,,20.2,82,1013.0,0.0,60,4,21.0,10.0,1.0,27.9,1,06:28 AM,06:33 PM
D2597,C100,20.2,,18.0,98,1013.0,0.0,73,7,20.2,10.0,1.0,24.9,1,06:27 AM,06:33 PM
D2598,C100,20.4,,21.2,91,1014.0,0.0,61,4,20.4,10.0,1.0,29.8,1,06:27 AM,06:33 PM
D2599,C101,33.0,,11.2,240,1003.0,0.1,56,50,37.6,10.0,7.0,22.7,1,06:06 AM,06:31 PM
D2600,C101,31.0,Partly Cloudy,6.8,210,1008.0,0.0,71,25,34.9,10.0,8.0,11.2,2,06:06 AM,06:31 PM
D2601,C101,27.0,,6.1,120,1007.0,0.1,94,50,31.4,7.0,1.0,11.2,2,06:06 AM,06:31 PM
D2602,C101,27.0,,9.0,240,1007.0,0.0,89,25,29.3,10.0,1.0,11.9,2,06:06 AM,06:30 PM
D2603,C101,28.0,,9.0,230,1005.0,0.6,74,75,33.6,10.0,1.0,10.1,2,06:06 AM,06:29 PM
D2604,C101,28.0,,13.0,230,1004.0,0.2,74,25,33.2,10.0,1.0,11.2,2,06:06 AM,06:29 PM
D2605,C101,28.0,,3.6,235,1003.0,0.0,84,25,32.4,10.0,1.0,14.8,5,06:06 AM,06:28 PM
D2606,C101,28.0,,11.2,220,1005.0,0.1,74,25,32.4,10.0,1.0,9.0,2,06:06 AM,06:27 PM
D2607,C101,27.0,,6.8,210,1008.0,0.0,84,50,29.5,10.0,1.0,12.2,2,06:06 AM,06:27 PM
D2608,C101,29.0,,6.8,250,1008.0,0.0,70,25,33.6,10.0,1.0,12.2,2,06:06 AM,06:26 PM
D2609,C101,27.0,,6.8,260,1008.0,0.0,84,25,30.7,10.0,1.0,13.7,2,06:07 AM,06:25 PM
D2610,C101,28.0,,13.0,230,1006.0,0.0,70,25,31.5,10.0,1.0,12.6,2,06:07 AM,06:25 PM
D2611,C101,26.0,,6.1,160,1005.0,0.0,94,25,28.1,10.0,1.0,11.5,2,06:07 AM,06:24 PM
D2612,C101,25.0,,6.8,110,1007.0,0.0,94,50,26.7,10.0,1.0,16.9,1,06:07 AM,06:23 PM
D2613,C101,27.0,,4.0,190,1008.0,0.0,84,25,30.1,10.0,1.0,18.4,2,06:07 AM,06:22 PM
D2614,C101,27.0,,6.1,180,1009.0,0.0,79,25,29.4,10.0,1.0,18.0,2,06:07 AM,06:22 PM
D2615,C101,26.0,,9.0,180,1009.0,0.0,89,25,28.3,10.0,1.0,15.1,4,06:07 AM,06:20 PM
D2616,C101,27.0,Partly Cloudy,15.1,240,1006.0,0.0,84,25,31.1,10.0,1.0,10.1,2,06:07 AM,06:20 PM
D2617,C101,27.0,,13.0,240,1006.0,0.0,79,25,30.7,10.0,1.0,15.5,2,06:07 AM,06:19 PM
D2618,C101,26.0,,3.6,10,1006.0,0.0,89,25,29.0,10.0,1.0,12.6,1,06:07 AM,06:19 PM
D2619,C101,25.0,,6.8,110,1008.0,0.0,100,50,27.3,10.0,1.0,9.5,4,06:07 AM,06:18 PM
D2620,C101,26.0,,3.6,10,1010.0,0.56,94,25,30.1,10.0,1.0,13.0,6,06:07 AM,06:17 PM
D2621,C101,28.0,,13.0,310,1010.0,0.0,84,25,33.5,10.0,1.0,9.6,6,06:07 AM,06:16 PM
D2622,C101,26.0,,6.8,330,1010.0,0.0,89,75,28.8,9.0,1.0,6.6,4,06:07 AM,06:16 PM
D2623,C101,25.0,,6.1,40,1009.0,0.0,94,25,27.2,10.0,1.0,8.2,6,06:07 AM,06:15 PM
D2624,C101,27.0,,3.6,10,1008.0,0.0,84,25,30.7,10.0,1.0,1.6,6,06:07 AM,06:14 PM
D2625,C102,28.0,,3.6,268,1010.0,0.0,28,0,26.4,10.0,7.0,2.5,1,06:13 AM,07:26 PM
D2626,C102,18.0,,3.6,10,1011.0,0.0,56,0,18.0,10.0,1.0,11.5,1,06:14 AM,07:24 PM
D2627,C102,21.0,,3.6,10,1013.0,0.0,40,0,21.0,10.0,1.0,7.6,2,06:14 AM,07:24 PM
D2628,C102,24.0,,15.1,290,1015.0,0.0,54,0,25.4,10.0,1.0,15.8,2,06:15 AM,07:23 PM
D2629,C102,21.0,,3.6,10,1017.0,0.0,64,0,21.0,10.0,1.0,15.1,1,06:16 AM,07:21 PM
D2630,C102,21.0,Thunderstorms,3.6,359,1016.0,1.6,73,75,21.0,10.0,1.0,9.0,1,06:17 AM,07:19 PM
D2631,C102,18.0,,3.6,10,1014.0,0.4,94,75,18.0,10.0,1.0,9.4,1,06:18 AM,07:18 PM
D2632,C102,18.0,,4.0,260,1013.0,1.6,88,75,18.0,10.0,1.0,16.9,1,06:19 AM,07:16 PM
D2633,C102,19.0,,6.1,120,1016.0,0.0,78,0,19.0,10.0,1.0,15.8,2,06:19 AM,07:15 PM
D2634,C102,22.0,,9.0,70,1017.0,0.0,69,0,24.6,10.0,1.0,15.5,1,06:20 AM,07:13 PM
D2635,C102,18.0,,15.1,60,1018.0,0.0,73,0,18.0,10.0,1.0,14.0,1,06:21 AM,07:11 PM
D2636,C102,16.0,,3.6,10,1017.0,0.0,77,0,16.0,10.0,1.0,15.1,1,06:22 AM,07:10 PM
D2637,C102,20.0,,13.0,80,1016.0,0.0,40,0,20.0,10.0,1.0,17.3,1,06:23 AM,07:08 PM
D2638,C102,17.0,,16.9,70,1016.0,0.0,52,0,17.0,10.0,1.0,16.9,1,06:24 AM,07:06 PM
D2639,C102,16.0,,9.0,90,1016.0,0.0,48,0,16.0,10.0,1.0,14.8,1,06:25 AM,07:05 PM
D2640,C102,14.0,,3.6,10,1019.0,0.0,51,0,13.6,10.0,1.0,17.3,1,06:26 AM,07:03 PM
D2641,C102,25.0,,3.6,153,1016.0,0.0,24,0,23.8,10.0,6.0,3.6,2,06:28 AM,07:00 PM
D2642,C102,14.0,,6.1,120,1019.0,0.0,55,0,14.1,10.0,1.0,13.0,2,06:28 AM,07:00 PM
D2643,C102,13.0,,3.6,10,1019.0,0.0,54,0,13.2,10.0,1.0,9.7,1,06:29 AM,06:58 PM
D2644,C102,18.0,,3.6,55,1020.0,0.0,49,0,18.0,10.0,1.0,18.7,1,06:30 AM,06:56 PM
D2645,C102,18.0,,9.0,80,1018.0,0.0,49,0,18.0,10.0,1.0,18.4,1,06:31 AM,06:55 PM
D2646,C102,17.0,,15.1,50,1017.0,0.0,48,0,17.0,10.0,1.0,20.4,1,06:32 AM,06:53 PM
D2647,C102,13.0,,6.8,10,1017.0,0.0,41,0,13.2,10.0,1.0,9.8,2,06:33 AM,06:51 PM
D2648,C102,13.0,,3.6,11,1018.0,0.0,41,0,13.3,10.0,1.0,9.1,2,06:34 AM,06:50 PM
D2649,C102,14.0,,3.6,316,1018.0,0.0,47,0,14.7,10.0,1.0,5.3,3,06:34 AM,06:48 PM
D2650,C102,15.0,,3.6,10,1020.0,0.0,48,0,15.3,10.0,1.0,11.3,2,06:35 AM,06:46 PM
D2651,C103,35.0,,19.1,320,1001.0,0.0,19,25,33.2,10.0,8.0,6.1,2,06:33 AM,07:41 PM
D2652,C103,24.0,,19.1,290,1009.0,0.0,57,100,24.8,10.0,7.0,10.1,1,06:34 AM,07:40 PM
D2653,C103,19.0,,4.0,250,1015.0,0.0,56,0,19.0,10.0,1.0,10.8,1,06:34 AM,07:40 PM
D2654,C103,21.0,,11.2,250,1014.0,0.0,49,0,21.0,10.0,1.0,11.5,2,06:35 AM,07:38 PM
D2655,C103,22.0,,3.6,96,1012.0,0.0,53,0,23.0,10.0,1.0,8.3,2,06:36 AM,07:37 PM
D2656,C103,25.0,,6.8,230,1010.0,0.0,36,0,23.9,10.0,1.0,4.0,2,06:37 AM,07:36 PM
D2657,C103,21.0,Clear and Sunny,3.6,10,1013.0,0.0,40,0,21.0,10.0,1.0,11.5,2,06:37 AM,07:34 PM
D2658,C103,22.0,,22.0,110,1013.0,0.0,35,0,22.9,10.0,1.0,36.0,2,06:38 AM,07:33 PM
D2659,C103,20.0,,3.6,10,1013.0,0.0,43,0,20.0,10.0,1.0,23.0,1,06:39 AM,07:31 PM
D2660,C103,21.0,,4.0,190,1008.0,0.0,38,0,21.0,10.0,1.0,18.0,2,06:40 AM,07:29 PM
D2661,C103,27.0,,19.1,290,1010.0,0.0,37,0,26.4,10.0,1.0,32.4,2,06:41 AM,07:28 PM
D2662,C103,24.0,,6.8,180,1012.0,0.0,36,75,24.3,10.0,1.0,16.6,2,06:42 AM,07:26 PM
D2663,C103,25.0,,6.8,270,1005.0,0.0,41,0,24.7,10.0,1.0,14.4,2,06:43 AM,07:25 PM
D2664,C103,21.0,,33.1,290,1013.0,0.0,43,100,21.0,7.0,1.0,44.3,3,06:43 AM,07:23 PM
D2665,C103,20.0,,15.1,120,1015.0,0.0,40,0,20.0,10.0,1.0,16.2,1,06:44 AM,07:22 PM
D2666,C103,22.0,,22.0,100,1014.0,0.0,35,0,23.5,10.0,1.0,24.1,2,06:45 AM,07:20 PM
D2667,C103,29.0,,19.1,110,1014.0,0.0,19,0,26.9,10.0,7.0,26.6,2,06:47 AM,07:17 PM
D2668,C103,21.0,,15.1,180,1016.0,0.0,31,25,21.0,10.0,1.0,15.8,2,06:47 AM,07:17 PM
D2669,C103,20.0,,11.2,110,1017.0,0.0,35,0,20.0,10.0,1.0,14.0,1,06:48 AM,07:15 PM
D2670,C103,18.0,,4.0,190,1015.0,0.0,39,0,18.0,10.0,1.0,12.2,1,06:49 AM,07:14 PM
D2671,C103,18.0,,3.6,106,1013.0,0.0,37,0,18.0,10.0,1.0,22.7,1,06:49 AM,07:12 PM
D2672,C103,21.0,,15.1,270,1015.0,0.0,28,75,21.0,10.0,1.0,14.0,1,06:50 AM,07:11 PM
D2673,C103,21.0,Partly Cloudy,11.2,280,1023.0,0.0,53,75,21.0,10.0,1.0,16.1,1,06:51 AM,07:09 PM
D2674,C103,17.0,Clear and Sunny,6.8,290,1021.0,0.0,45,0,17.0,10.0,1.0,15.6,1,06:52 AM,07:08 PM
D2675,C103,16.0,,3.6,10,1021.0,0.0,48,0,16.0,10.0,1.0,18.1,1,06:53 AM,07:06 PM
D2676,C103,17.0,,4.0,230,1021.0,0.0,42,0,17.0,10.0,1.0,23.4,1,06:54 AM,07:04 PM
D2677,C104,29.0,,9.0,90,1009.0,0.3,89,50,33.9,10.0,1.0,34.9,1,06:07 AM,06:02 PM
D2678,C104,28.7,,22.3,78,1008.0,0.1,77,64,33.4,10.0,6.0,29.9,1,06:06 AM,06:02 PM
D2679,C104,33.0,,11.2,90,1012.0,0.1,80,75,46.0,10.0,6.0,27.4,1,06:06 AM,06:02 PM
D2680,C104,33.0,Partly Cloudy,15.1,100,1012.0,0.1,80,50,45.3,10.0,1.0,29.9,1,06:06 AM,06:02 PM
D2681,C104,32.0,,29.9,130,1011.0,0.2,80,75,43.5,10.0,6.0,45.7,1,06:05 AM,06:02 PM
D2682,C104,32.0,,20.2,100,1012.0,0.3,84,50,43.2,10.0,6.0,40.3,1,06:04 AM,06:01 PM
D2683,C104,31.0,,24.1,90,1012.0,0.6,84,75,39.6,10.0,6.0,51.8,1,06:04 AM,06:01 PM
D2684,C104,29.0,,33.1,100,1011.0,0.8,89,75,34.4,10.0,6.0,63.7,1,06:03 AM,06:01 PM
D2685,C104,31.0,,29.9,80,1011.0,0.8,89,100,39.9,10.0,6.0,59.8,1,06:02 AM,06:01 PM
D2686,C104,31.0,,9.0,90,1011.0,0.5,84,75,38.7,10.0,6.0,31.3,1,06:02 AM,06:01 PM
D2687,C104,31.0,,19.1,110,1010.0,1.2,89,75,40.7,10.0,6.0,55.4,1,06:01 AM,06:01 PM
D2688,C104,31.0,,3.6,10,1009.0,0.7,79,75,38.3,10.0,6.0,19.1,1,06:01 AM,06:01 PM
D2689,C104,32.0,,6.8,100,1010.0,0.3,84,75,41.7,10.0,6.0,16.2,1,06:00 AM,06:01 PM
D2690,C104,31.0,,11.2,110,1010.0,0.0,89,75,39.1,10.0,6.0,29.2,1,06:00 AM,06:01 PM
D2691,C104,27.0,Cloudy and Overcast,3.6,10,1012.0,0.0,94,100,30.0,10.0,6.0,33.1,1,05:59 AM,06:00 PM
D2692,C104,26.0,,11.2,90,1010.0,0.0,94,75,28.5,10.0,1.0,30.2,1,05:58 AM,06:00 PM
D2693,C104,31.0,Partly Cloudy,6.8,80,1011.0,0.0,84,75,39.7,10.0,7.0,30.2,1,05:58 AM,06:00 PM
D2694,C104,31.0,,3.6,74,1011.0,0.0,84,75,37.6,10.0,7.0,29.9,1,05:57 AM,06:00 PM
D2695,C104,32.0,,15.1,110,1011.0,0.0,84,50,40.8,10.0,7.0,32.4,1,05:57 AM,06:00 PM
D2696,C104,32.0,,13.0,120,1010.0,0.11,84,75,42.2,10.0,6.0,40.2,1,05:56 AM,06:00 PM
D2697,C104,31.0,,20.2,110,1010.0,0.3,89,75,39.8,10.0,6.0,40.4,1,05:56 AM,06:00 PM
D2698,C104,31.0,Cloudy and Overcast,6.8,90,1010.0,0.04,84,75,38.2,10.0,6.0,36.4,1,05:55 AM,06:00 PM
D2699,C104,32.0,,11.2,120,1009.0,0.01,84,50,42.9,10.0,6.0,35.2,1,05:54 AM,05:59 PM
D2700,C104,30.0,,3.6,111,1009.0,0.0,89,75,35.6,10.0,7.0,29.4,1,05:54 AM,05:59 PM
D2701,C104,30.0,,24.1,100,1009.0,1.79,89,75,37.1,10.0,6.0,36.9,1,05:53 AM,05:59 PM
D2702,C105,29.4,Clear and Sunny,12.6,161,1005.0,0.0,41,2,29.5,10.0,7.0,14.4,1,06:34 AM,08:15 PM
D2703,C105,17.3,,3.6,198,1007.0,0.9,95,70,17.3,10.0,1.0,6.1,1,06:35 AM,08:13 PM
D2704,C105,15.8,,9.7,277,1007.0,9.7,95,81,15.8,6.0,1.0,16.9,1,06:35 AM,08:13 PM
D2705,C105,12.5,,10.1,258,1017.0,0.0,86,50,11.7,10.0,1.0,21.2,1,06:37 AM,08:11 PM
D2706,C105,14.9,,10.1,208,1020.0,0.0,71,40,14.5,10.0,1.0,21.2,1,06:38 AM,08:08 PM
D2707,C105,14.5,,3.6,252,1022.0,0.0,89,61,15.2,10.0,1.0,7.6,1,06:40 AM,08:06 PM
D2708,C105,12.1,,9.7,353,1023.0,0.0,81,14,11.2,10.0,1.0,20.5,1,06:41 AM,08:04 PM
